labels,Area,Perim.,Circ.,Round,Solidity,Esferoide,dia,Diameter,n_diam
Esferas_BT474_dia_2_well_2_100X_1_blob_37,1156.5528,129.3541,0.8686,0.8786,0.9691,no,2,39.88925,10.28487770886688
Esferas_BT474_dia_2_well_2_100X_1_blob_38,409.824,77.8319,0.8501,0.8269,0.9467,no,2,23.34975,2.0629002333692448
Esferas_BT474_dia_3_well_1_100X_1_blob_1,4635.9028,270.5384,0.7959999999999999,0.8392,0.9503,si,3,78.8264,79.3682122895084
Esferas_BT474_dia_3_well_1_100X_1_blob_2,5901.8342,294.2673,0.8565,0.9533,0.977,si,3,87.7442,109.46789726075974
Esferas_BT474_dia_3_well_1_100X_1_blob_4,11259.0826,408.9654,0.8459,0.9699,0.9793,si,3,122.9782,301.3810323400815
Esferas_BT474_dia_3_well_1_100X_2_blob_1,22344.1746,586.9311,0.8151,0.7434,0.9734,si,3,173.2438,842.5673449298997
Esferas_BT474_dia_3_well_1_100X_2_blob_2,2700.3153,241.6078,0.5813,0.6096,0.8848,no,3,63.88875,42.25758690179968
Esferas_BT474_dia_3_well_1_100X_2_blob_4,5002.3445,295.1881,0.7214,0.8306,0.9477,si,3,84.09790000000002,96.38001143586958
Esferas_BT474_dia_3_well_2_100X_3_blob_2,14646.5914,606.5156,0.5003,0.56,0.8462,no,3,164.88585,726.4097790838167
Esferas_BT474_dia_3_well_2_100X_3_blob_3,1486.5349,176.4022,0.6003,0.4512,0.8499,no,3,48.4888,18.473782614693228
Esferas_BT474_dia_3_well_1_100X_3_blob_3,9480.8712,375.078,0.8469,0.9019,0.9782,si,3,112.19425,228.8459964407045
Esferas_BT474_dia_3_well_1_100X_3_blob_4,12267.951,435.082,0.8144,0.9535,0.9765,si,3,126.77495,330.1656316153084
Esferas_BT474_dia_3_well_2_100X_4_blob_2,7063.9252,319.2066,0.8712,0.9926,0.9801,si,3,96.4975,145.60614572274062
Esferas_BT474_dia_3_well_1_100X_5_blob_2,20493.5056,565.0388,0.8066,0.7136,0.9754,si,3,165.7802,738.294269605237
Esferas_BT474_dia_3_well_2_100X_5_blob_2,7369.4471,329.1837,0.8546,0.949,0.9712,si,3,99.53095,159.77394842330906
Esferas_BT474_dia_3_well_2_100X_5_blob_4,1025.0214,119.6783,0.8993,0.8633,0.9688,si,3,37.27645,8.39334660002223
Esferas_BT474_dia_3_well_1_100X_6_blob_1,7960.6458,346.3805,0.8338,0.8341,0.9687,si,3,104.63305,185.6257300739103
Esferas_BT474_dia_3_well_1_100X_6_blob_4,3408.277,221.2674,0.8748,0.8742,0.9749,si,3,67.56275,49.97507732682822
Esferas_BT474_dia_3_well_2_100X_2_blob_2,8189.095,374.8731,0.7323,0.8754,0.9427,si,3,108.8594,209.03996727402475
Esferas_BT474_dia_3_well_1_100X_4_blob_1,5457.8583,312.5497,0.7021,0.7509999999999999,0.9267,si,3,92.04795,126.3786995713627
Esferas_BT474_dia_3_well_1_100X_4_blob_2,2885.3822,209.5337,0.8259,0.9255,0.959,si,3,62.0455,38.70458239899531
Esferas_BT474_dia_3_well_2_100X_1_blob_2,1545.1471,149.1034,0.8734,0.7821,0.9731,si,3,45.3553,15.11874184950293
Esferas_BT474_dia_3_well_2_100X_1_blob_4,17925.6446,511.3786,0.8614,0.9761,0.9851,si,3,154.21285,594.282867341137
Esferas_BT474_dia_3_well_1_100X_1_blob_3,304.5989,65.4388,0.8939,0.9425,0.9469,no,3,20.493,1.394595116306051
Esferas_BT474_dia_3_well_1_100X_2_blob_3,4793.7404,270.0722,0.8259,0.7816,0.9655,no,3,82.2706,90.2330243184507
Esferas_BT474_dia_3_well_2_100X_3_blob_1,915.1812,112.9531,0.9014,0.8867,0.968,no,3,34.96285,6.92551382790626
Esferas_BT474_dia_3_well_1_100X_3_blob_1,338.2894,69.5149,0.8797,0.9221,0.9501,no,3,21.44435,1.5979757354854858
Esferas_BT474_dia_3_well_1_100X_3_blob_2,992.7155,119.6783,0.871,0.8158,0.9633,no,3,36.69835,8.008867981604574
Esferas_BT474_dia_3_well_2_100X_4_blob_1,1366.5414,145.2604,0.8138,0.6025,0.9678,no,3,43.374,13.222693928766532
Esferas_BT474_dia_3_well_2_100X_4_blob_3,478.128,81.908,0.8956,0.8907,0.9601,no,3,25.42575,2.6635008346987807
Esferas_BT474_dia_3_well_2_100X_4_blob_4,6835.9375,322.9813,0.8235,0.6959,0.9725,no,3,95.49115,141.09801063564638
Esferas_BT474_dia_3_well_2_100X_4_blob_5,611.0438,92.0782,0.9057,0.9034,0.9615,no,3,28.5654,3.777047524938341
Esferas_BT474_dia_3_well_1_100X_5_blob_1,205.3735,52.8809,0.9229,0.9415,0.9498,no,3,16.95775,0.790198507389393
Esferas_BT474_dia_3_well_1_100X_5_blob_3,4234.3861,258.6398,0.7954,0.7814,0.9568,no,3,78.73644999999998,79.09681740740244
Esferas_BT474_dia_3_well_2_100X_5_blob_1,681.6554,98.8717,0.8763,0.7965,0.9578,no,3,29.8478,4.308920662954135
Esferas_BT474_dia_3_well_2_100X_5_blob_3,358.1345,70.6405,0.9019,0.9542,0.9527,no,3,21.86705,1.6943460472123664
Esferas_BT474_dia_3_well_2_100X_5_blob_5,526.1254,87.1379,0.8707,0.7633,0.9552,no,3,26.21645,2.9198004348139848
Esferas_BT474_dia_3_well_1_100X_6_blob_2,1364.2338,151.3546,0.7484,0.6974,0.9329,no,3,43.99195,13.795935621313957
Esferas_BT474_dia_3_well_1_100X_6_blob_3,693.6547,97.115,0.9242,0.9229,0.9675,no,3,30.37485,4.541234679041101
Esferas_BT474_dia_3_well_2_100X_2_blob_1,1597.7596,156.6928,0.8178,0.8974,0.9582,no,3,46.6384,16.438509937161363
Esferas_BT474_dia_3_well_2_100X_2_blob_3,10171.7569,431.7618,0.6857,0.7115,0.9504,no,3,119.288,275.0564233807861
Esferas_BT474_dia_3_well_2_100X_2_blob_4,356.7499,69.6797,0.9233,0.917,0.9591,no,3,21.6085,1.6349534092747475
Esferas_BT474_dia_3_well_2_100X_2_blob_5,570.4306,89.82700000000001,0.8884,0.8208,0.9611,no,3,27.57745,3.3985513593463885
Esferas_BT474_dia_3_well_2_100X_1_blob_1,439.3608,77.4339,0.9208,0.971,0.9611,no,3,23.8992,2.211982113280164
Esferas_BT474_dia_3_well_2_100X_1_blob_3,502.5882,82.8004,0.9212,0.905,0.962,no,3,25.92095,2.8221770956388994
Esferas_BT474_dia_4_well_1_100X_8_blob_1,6156.1282,313.0159,0.7896,0.9509,0.9622,si,4,92.6425,128.8434420263023
Esferas_BT474_dia_4_well_2_100X_7_blob_2,303.2143,64.0801,0.9279,0.9677,0.9549,no,4,19.88065,1.273278068488801
Esferas_BT474_dia_4_well_2_100X_2_blob_1,2653.2409,193.5024,0.8905,0.8871,0.9789,si,4,58.7365,32.83641322246257
Esferas_BT474_dia_4_well_2_100X_2_blob_3,520.1257,84.5571,0.9142,0.9569,0.9616,no,4,26.02695,2.8569415360371035
Esferas_BT474_dia_4_well_2_100X_2_blob_7,529.8175,84.3923,0.9348,0.9781,0.97,no,4,26.1294,2.8908118862066186
Esferas_BT474_dia_4_well_2_100X_2_blob_8,286.1384,62.3917,0.9237,0.9771,0.9605,no,4,19.44035,1.190539361791172
Esferas_BT474_dia_4_well_2_100X_2_blob_9,1301.468,133.7598,0.9141,0.9291,0.9744,si,4,41.14855,11.290030835473518
Esferas_BT474_dia_4_well_2_100X_2_blob_11,1963.7398,183.855,0.73,0.8954,0.9372,si,4,51.66265,22.34403266523321
Esferas_BT474_dia_4_well_2_100X_2_blob_12,1136.2462,127.9954,0.8716,0.8804,0.968,si,4,38.681,9.378310325337164
Esferas_BT474_dia_4_well_2_100X_2_blob_13,352.5963,69.2818,0.9231,0.9817,0.955,no,4,21.78025,1.6742492038201116
Esferas_BT474_dia_4_well_2_100X_2_blob_14,423.2079,76.2401,0.9149,0.9802,0.9587,no,4,23.64435,2.1419713529695983
Esferas_BT474_dia_4_well_2_100X_2_blob_15,322.1364,66.7975,0.9073,0.9729,0.9555,no,4,20.84375,1.4674357209642803
Esferas_BT474_dia_4_well_2_100X_2_blob_17,4474.3731,259.7371,0.8334,0.9214,0.9689,si,4,78.8331,79.38845216684025
Esferas_BT474_dia_4_well_2_100X_2_blob_18,379.3641,71.4364,0.9342,0.9632,0.9642,no,4,22.0788,1.7440459227687295
Esferas_BT474_dia_4_well_2_100X_2_blob_19,494.7424,82.2377,0.9193,0.9554,0.9627,no,4,25.85085,2.79934227544736
Esferas_BT474_dia_4_well_2_100X_2_blob_22,1441.7681,147.773,0.8297,0.8271,0.9565,si,4,44.28865,14.076959042850875
Esferas_BT474_dia_4_well_2_100X_2_blob_23,5689.9996,302.0098,0.7839,0.9246,0.9556,si,4,88.0127,110.47590108305302
Esferas_BT474_dia_4_well_2_100X_2_blob_30,333.6742,67.3603,0.9241,0.9563,0.9551,no,4,21.144350000000006,1.531843989584435
Esferas_BT474_dia_4_well_2_100X_2_blob_33,2405.4082,185.3503,0.8799,0.8892,0.9753,si,4,57.2421,30.39332359248139
Esferas_BT474_dia_4_well_2_100X_9_blob_1,467.9747,80.0831,0.917,0.9287,0.958,no,4,25.1165,2.5674907054397056
Esferas_BT474_dia_4_well_2_100X_9_blob_2,18594.3777,553.8962,0.7616,0.8073,0.961,si,4,158.71570000000003,647.8749471868019
Esferas_BT474_dia_4_well_1_100X_13_blob_1,1056.8658,121.2702,0.9031,0.9074,0.9716,si,4,37.72395,8.69927383102743
Esferas_BT474_dia_4_well_1_100X_13_blob_3,618.428,92.3113,0.912,0.9568,0.9647,no,4,28.8491,3.8907052156361455
Esferas_BT474_dia_4_well_1_100X_13_blob_4,1319.9285,137.2731,0.8802,0.8274,0.9683,si,4,42.18105,12.161402959608765
Esferas_BT474_dia_4_well_1_100X_13_blob_7,5869.9898,291.5099,0.868,0.9313,0.9763,si,4,88.19130000000001,111.14981730848513
Esferas_BT474_dia_4_well_2_100X_1_blob_2,931.7957,118.0865,0.8397,0.8811,0.9486,no,4,36.81195,8.083472967159961
Esferas_BT474_dia_4_well_2_100X_1_blob_3,311.5216,66.0699,0.8968,0.9231,0.9554,no,4,20.56985,1.410343476502643
Esferas_BT474_dia_4_well_2_100X_1_blob_4,11391.0754,427.8906,0.7818,0.9525,0.969,si,4,125.4766,320.1251143413009
Esferas_BT474_dia_4_well_2_100X_1_blob_6,234.4488,56.2293,0.9318,0.893,0.963,no,4,17.46785,0.8636740710339911
Esferas_BT474_dia_4_well_2_100X_1_blob_7,2548.4774,191.5809,0.8725,0.9046,0.9714,si,4,57.89635,31.44742391471786
Esferas_BT474_dia_4_well_2_100X_1_blob_8,511.3569,83.4315,0.9232,0.9815,0.9673,no,4,26.0526,2.8653965559315457
Esferas_BT474_dia_4_well_2_100X_1_blob_9,269.0624,60.6351,0.9196,0.9297,0.9526,no,4,19.30465,1.1657819216797345
Esferas_BT474_dia_4_well_2_100X_1_blob_14,381.2101,71.8343,0.9283,0.9059,0.9638,no,4,22.59190000000001,1.8684857538779656
Esferas_BT474_dia_4_well_2_100X_1_blob_16,660.4258,95.0287,0.919,0.9708,0.9702,no,4,29.53275,4.173911024603183
Esferas_BT474_dia_4_well_2_100X_1_blob_17,343.366,67.9913,0.9334,0.9251,0.9644,no,4,21.06495,1.5146518433060503
Esferas_BT474_dia_4_well_2_100X_1_blob_18,455.0523,79.1906,0.9119,0.9402,0.9615,no,4,24.55005,2.3976658782254536
Esferas_BT474_dia_4_well_2_100X_1_blob_19,361.8266,70.0777,0.9259,0.9515,0.9614,no,4,21.94315,1.7120972730148951
Esferas_BT474_dia_4_well_2_100X_1_blob_21,450.4371,78.9575,0.9079,0.9477,0.955,no,4,24.6388,2.4237631407657947
Esferas_BT474_dia_4_well_2_100X_1_blob_22,201.2199,51.7553,0.944,0.9972,0.9572,no,4,16.30435,0.7023312436524671
Esferas_BT474_dia_4_well_2_100X_1_blob_24,388.5943,73.3579,0.9074,0.9084,0.9563,no,4,23.0717,1.9900789581615983
Esferas_BT474_dia_4_well_2_100X_1_blob_25,2542.9392,191.2513,0.8736,0.8701,0.9753,si,4,58.4323,32.32886544204111
Esferas_BT474_dia_4_well_2_100X_1_blob_26,451.3602,78.3947,0.9229,0.9796,0.9645,no,4,24.52975,2.391723033070494
Esferas_BT474_dia_4_well_2_100X_1_blob_31,461.5135,79.3554,0.921,0.9703,0.9625,no,4,24.67495000000001,2.434447222972774
Esferas_BT474_dia_4_well_2_100X_1_blob_32,495.6655,81.8397,0.93,0.8975,0.9641,no,4,25.96355,2.8361143668654534
Esferas_BT474_dia_4_well_2_100X_1_blob_33,251.0633,59.2764,0.8979,0.9499,0.9453,no,4,18.5464,1.0337377746812426
Esferas_BT474_dia_4_well_2_100X_1_blob_35,1217.011,129.3541,0.914,0.9267,0.9729,no,4,40.10405,10.45192342039317
Esferas_BT474_dia_4_well_2_100X_1_blob_38,1055.0198,123.1916,0.8736,0.8399,0.9668,no,4,37.64995,8.648180217719199
Esferas_BT474_dia_4_well_2_100X_1_blob_39,323.5209,66.7975,0.9112,0.9424,0.9512,no,4,21.13635,1.5301059201858966
Esferas_BT474_dia_4_well_2_100X_4_blob_4,467.0516,81.0438,0.8936,0.9643,0.9489,no,4,25.47555,2.6791820606626966
Esferas_BT474_dia_4_well_2_100X_4_blob_5,351.6733,68.9521,0.9295,0.9656,0.9615,no,4,21.4046,1.5891060052961998
Esferas_BT474_dia_4_well_2_100X_4_blob_7,395.517,73.59100000000002,0.9178,0.9615,0.9591,no,4,22.8355,1.9295813620103817
Esferas_BT474_dia_4_well_2_100X_6_blob_1,21153.0083,560.7862,0.8453,0.888,0.9798,si,4,166.43325,747.0536663810827
Esferas_BT474_dia_4_well_2_100X_6_blob_2,11968.8903,438.1973,0.7833,0.9079,0.9689,si,4,128.54475,344.18707041164475
Esferas_BT474_dia_4_well_2_100X_3_blob_2,354.9039,71.6012,0.8699,0.913,0.9453,no,4,22.42345,1.827001136573061
Esferas_BT474_dia_4_well_2_100X_3_blob_4,790.1111,104.0733,0.9167,0.9819,0.9689,no,4,32.021100000000004,5.320350699863403
Esferas_BT474_dia_4_well_2_100X_3_blob_5,3709.6453,231.0114,0.8735,0.8497,0.9768,si,4,68.31605,51.66539606374443
Esferas_BT474_dia_4_well_2_100X_3_blob_6,581.0455,89.196,0.9178,0.9313,0.9651,no,4,27.85725,3.5030492645574
Esferas_BT474_dia_4_well_2_100X_3_blob_7,1125.6314,125.278,0.9013,0.8170000000000001,0.9725,no,4,38.899,9.537769668364357
Esferas_BT474_dia_4_well_2_100X_3_blob_8,4082.5481,240.5788,0.8864,0.9199,0.9766,si,4,73.947,65.52291323388255
Esferas_BT474_dia_4_well_2_100X_3_blob_12,374.7489,71.0384,0.9332,0.9493,0.9609,no,4,22.14855,1.7606272462418888
Esferas_BT474_dia_4_well_2_100X_3_blob_13,5367.4016,286.9676,0.8190000000000001,0.8847,0.973,si,4,85.1231,99.94793226059484
Esferas_BT474_dia_4_well_2_100X_3_blob_15,524.2793,84.7902,0.9164,0.9493,0.9664,no,4,25.9714,2.8386876162584085
Esferas_BT474_dia_4_well_2_100X_3_blob_16,206.758,52.8809,0.9291,0.9954,0.9492,no,4,16.644000000000002,0.7471445643854729
Esferas_BT474_dia_4_well_2_100X_3_blob_18,974.2549,116.2333,0.9062,0.8796,0.9719,no,4,36.15355,7.657453428140572
Esferas_BT474_dia_4_well_2_100X_3_blob_23,443.5144,78.5595,0.9031,0.9266,0.9548,no,4,24.24015,2.3080086318015054
Esferas_BT474_dia_4_well_2_100X_3_blob_27,421.8233,76.3084,0.9103,0.9634,0.9606,no,4,23.78175,2.1795304857801243
Esferas_BT474_dia_4_well_2_100X_3_blob_28,570.8922,88.79799999999999,0.9098,0.967,0.9623,no,4,27.656,3.4276748621047783
Esferas_BT474_dia_4_well_2_100X_3_blob_29,648.8879,94.2328,0.9183,0.9694,0.9677,no,4,29.269,4.063078132318093
Esferas_BT474_dia_4_well_2_100X_3_blob_30,325.8285,67.7582,0.8918,0.9045,0.9508,no,4,21.06495,1.5146518433060503
Esferas_BT474_dia_4_well_2_100X_3_blob_31,3778.4108,232.6998,0.8769,0.9331,0.9746,si,4,70.75425,57.39698965163975
Esferas_BT474_dia_4_well_2_100X_3_blob_33,745.3443,101.356,0.9117,0.9966,0.9648,no,4,31.30775,4.9726408288270525
Esferas_BT474_dia_4_well_2_100X_3_blob_35,476.7434,80.3162,0.9287,0.98,0.9654,no,4,25.16265,2.5816695376996748
Esferas_BT474_dia_4_well_2_100X_5_blob_2,659.9643,95.3584,0.912,0.9779,0.9613,no,4,29.5959,4.200743592084734
Esferas_BT474_dia_4_well_1_100X_11_blob_4,122.7626,41.1188,0.9124,0.8721,0.935,no,4,13.2978,0.3810402999583692
Esferas_BT474_dia_4_well_1_100X_11_blob_5,611.9669,92.0782,0.907,0.9577,0.9616,no,4,28.84585,3.8893904396982566
Esferas_BT474_dia_4_well_1_100X_11_blob_7,7698.9677,359.1882,0.7499,0.8672,0.9626,si,4,106.45155,195.4733194803212
Esferas_BT474_dia_4_well_1_100X_11_blob_9,258.4475,67.3603,0.7158,0.892,0.9173,no,4,18.9648,1.1052902041891963
Esferas_BT474_dia_4_well_1_100X_11_blob_10,380.2871,83.7612,0.6811,0.9031,0.9364,no,4,23.49,2.100296314036637
Esferas_BT474_dia_4_well_1_100X_11_blob_11,412.1315,77.036,0.8727,0.9557,0.9551,no,4,23.43030000000001,2.084323225119177
Esferas_BT474_dia_4_well_1_100X_4_blob_6,292.138,63.5173,0.9099,0.9198,0.9505,no,4,19.9306,1.2828995097180915
Esferas_BT474_dia_4_well_1_100X_4_blob_8,721.3456,100.3952,0.8993,0.9988,0.9687,no,4,30.7359,4.705105041093508
Esferas_BT474_dia_4_well_1_100X_4_blob_9,3902.0964,236.7076,0.8752,0.9869,0.9755,si,4,71.46495,59.14401487964679
Esferas_BT474_dia_4_well_1_100X_4_blob_10,590.2757,89.9236,0.9173,0.9512,0.9646,no,4,27.9732,3.5469737231648137
Esferas_BT474_dia_4_well_1_100X_4_blob_11,306.4449,65.2057,0.9057,0.9903,0.952,no,4,20.4865,1.393268517952709
Esferas_BT474_dia_4_well_1_100X_4_blob_12,987.6388,117.9217,0.8925,0.8320000000000001,0.9679,no,4,36.696250000000006,8.007493179165536
Esferas_BT474_dia_4_well_1_100X_4_blob_13,376.1335,74.6483,0.8482,0.9701,0.9433,no,4,22.9322,1.9541985294518984
Esferas_BT474_dia_4_well_1_100X_4_blob_17,1621.7583,151.7525,0.885,0.8595,0.9744,si,4,46.2708,16.052864681133904
Esferas_BT474_dia_4_well_1_100X_4_blob_18,396.9016,73.7558,0.9169,0.9523,0.9566,no,4,22.9172,1.9503663011734829
Esferas_BT474_dia_4_well_1_100X_4_blob_19,1096.556,125.8408,0.8702,0.8446,0.9637,no,4,38.60115,9.320350609215804
Esferas_BT474_dia_4_well_1_100X_4_blob_21,565.354,88.0704,0.9159,0.995,0.9653,no,4,27.3836,3.3273857075027946
Esferas_BT474_dia_4_well_1_100X_4_blob_22,1506.38,147.4433,0.8708,0.8773,0.9613,no,4,44.13065,13.926836996012314
Esferas_BT474_dia_4_well_1_100X_12_blob_5,2836.4618,199.6366,0.8943,0.8914,0.9801,si,4,59.98225,34.97033378934289
Esferas_BT474_dia_4_well_1_100X_12_blob_9,382.5947,72.7951,0.9073,0.9568,0.9534,no,4,22.93155,1.9540323622668168
Esferas_BT474_dia_4_well_1_100X_12_blob_11,207.6811,53.4436,0.9137,0.9525,0.9474,no,4,16.88515,0.7800928350802794
Esferas_BT474_dia_4_well_1_100X_12_blob_14,1542.378,146.3177,0.9053,0.985,0.9756,si,4,44.87745,14.6458990059484
Esferas_BT474_dia_4_well_1_100X_12_blob_16,635.0425,95.7563,0.8703,0.9808,0.9572,no,4,29.43035,4.130644322474104
Esferas_BT474_dia_4_well_1_100X_3_blob_3,562.1234,88.8663,0.8945,0.9101,0.9617,no,4,28.3581,3.6954123748031167
Esferas_BT474_dia_4_well_1_100X_3_blob_5,285.6768,61.7607,0.9412,0.9507,0.9612,no,4,19.6364,1.226922499194164
Esferas_BT474_dia_4_well_1_100X_3_blob_6,222.911,56.9569,0.8635,0.9615,0.9397,no,4,17.93575,0.9349537875825832
Esferas_BT474_dia_4_well_1_100X_3_blob_8,322.5979,66.5644,0.9149,0.9167,0.9575,no,4,21.14185,1.5313007015857574
Esferas_BT474_dia_4_well_1_100X_3_blob_12,7761.272,351.2808,0.7904,0.8828,0.9519,si,4,107.5386,201.52301623205025
Esferas_BT474_dia_4_well_1_100X_3_blob_15,4042.3965,245.7522,0.8411,0.9711,0.9721,si,4,72.8604,62.67670737043066
Esferas_BT474_dia_4_well_1_100X_3_blob_16,646.1189,94.1645,0.9157,0.9803,0.9639,no,4,29.3426,4.0938063931065605
Esferas_BT474_dia_4_well_2_100X_8_blob_1,18275.9334,519.6674,0.8504,0.963,0.9807,si,4,156.14350000000005,616.8836357936959
Esferas_BT474_dia_4_well_2_100X_8_blob_3,7659.2775,352.6112,0.7741,0.9182,0.9537,si,4,103.54385,179.8889334622143
Esferas_BT474_dia_4_well_1_100X_15_blob_1,21474.6832,554.4989,0.8777,0.9202,0.9846,si,4,168.23405000000002,771.5662459620148
Esferas_BT474_dia_4_well_1_100X_15_blob_2,4839.8917,278.6906,0.7831,0.9118,0.9611,si,4,80.62735,84.9334328403707
Esferas_BT474_dia_4_well_1_100X_15_blob_3,4464.6813,258.6398,0.8387,0.8629,0.9674,si,4,77.2059,74.57323611533367
Esferas_BT474_dia_4_well_1_100X_2_blob_2,9801.6231,407.1122,0.7432,0.9477,0.9678,si,4,114.75985,244.9071337560993
Esferas_BT474_dia_4_well_1_100X_14_blob_3,462.898,87.4393,0.7608,0.9412,0.9147,no,4,26.2837,2.9423275924437324
Esferas_BT474_dia_4_well_1_100X_14_blob_4,3970.4004,239.9878,0.8663,0.9758,0.9765,si,4,72.04920000000001,60.60647270200671
Esferas_BT474_dia_4_well_1_100X_14_blob_5,613.8129,91.5154,0.921,0.9631,0.9683,no,4,28.5484,3.7703080846428287
Esferas_BT474_dia_4_well_1_100X_14_blob_8,337.8279,69.5149,0.8785,0.8319,0.9427,no,4,21.52015,1.6149809440799792
Esferas_BT474_dia_4_well_1_100X_14_blob_9,1958.6632,167.4258,0.8781,0.8414,0.9709,si,4,50.96655,21.45296032293173
Esferas_BT474_dia_4_well_1_100X_14_blob_11,399.2092,74.3186,0.9083,0.9867,0.9537,no,4,23.05895000000001,1.9867814784877884
Esferas_BT474_dia_4_well_1_100X_14_blob_12,1093.7869,123.8227,0.8965,0.8567,0.9719,no,4,38.95915,9.582083230455492
Esferas_BT474_dia_4_well_1_100X_14_blob_14,562.5849,87.2745,0.9282,0.9843,0.9694,no,4,27.21115,3.2649174790941373
Esferas_BT474_dia_4_well_1_100X_14_blob_15,1506.38,146.8523,0.8778,0.8599,0.9685,si,4,43.78140000000001,13.598795867285595
Esferas_BT474_dia_4_well_1_100X_14_blob_16,814.5713,107.1887,0.8909,0.9447,0.9655,no,4,33.0248,5.836494873747393
Esferas_BT474_dia_4_well_1_100X_14_blob_17,1002.8688,118.7859,0.8931,0.843,0.9703,si,4,37.0658,8.251856253197424
Esferas_BT474_dia_4_well_1_100X_10_blob_1,8666.7614,374.2138,0.7777,0.8882,0.9505,si,4,110.78845,220.35097624174568
Esferas_BT474_dia_4_well_1_100X_1_blob_1,407.0549,74.7165,0.9163,0.9529,0.9592,no,4,23.3713,2.0686171950002032
Esferas_BT474_dia_4_well_1_100X_1_blob_2,21477.4523,605.6114,0.7359,0.8726,0.9702,si,4,169.18725,784.7555828347853
Esferas_BT474_dia_4_well_1_100X_6_blob_1,12377.7912,457.3722,0.7436,0.8701,0.9654,si,4,126.92835,331.3656017252103
Esferas_BT474_dia_4_well_1_100X_6_blob_2,5261.7151,283.1246,0.8249,0.894,0.9766,si,4,83.37455,93.91436547290444
Esferas_BT474_dia_4_well_1_100X_6_blob_4,6190.2802,295.1881,0.8927,0.9649,0.9839,si,4,90.14025,118.6828029495767
Esferas_BT474_dia_4_well_1_100X_6_blob_5,10824.7984,400.3587,0.8487,0.906,0.9831,si,4,120.27545,281.94376261467966
Esferas_BT474_dia_4_well_1_100X_6_blob_6,704.7311,98.6386,0.9102,0.9463,0.9686,no,4,30.44005,4.570540948556807
Esferas_BT474_dia_4_well_1_100X_5_blob_2,18397.7729,541.6679,0.7879999999999999,0.9298,0.971,si,4,155.01225,603.5726888977892
Esferas_BT474_dia_4_well_1_100X_5_blob_3,2954.6092,216.3954,0.7929,0.7658,0.9558,no,4,64.8796,44.254354543073966
Esferas_BT474_dia_4_well_1_100X_5_blob_4,1944.8178,176.4704,0.7848,0.9454,0.9545,no,4,51.2477,21.809949343274003
Esferas_BT474_dia_4_well_1_100X_7_blob_1,18550.5339,533.624,0.8186,0.9221,0.9792,si,4,156.7316,623.8802266309058
Esferas_BT474_dia_4_well_1_100X_9_blob_1,346.1351,67.9913,0.9409,0.9378,0.9684,no,4,21.15715,1.5346276374864931
Esferas_BT474_dia_4_well_1_100X_9_blob_2,20450.5848,599.6821,0.7146,0.8718,0.9662,si,4,165.7921,738.4532692772757
Esferas_BT474_dia_4_well_1_100X_9_blob_3,740.2676,101.9187,0.8956,0.8796,0.9596,no,4,31.77285,5.1975662920513015
Esferas_BT474_dia_4_well_2_100X_7_blob_1,13862.4801,507.8771,0.6754,0.8906,0.9255,no,4,145.26,496.67195666560485
Esferas_BT474_dia_4_well_2_100X_7_blob_3,10424.6662,429.1527,0.7113,0.8719,0.9442,no,4,120.5137,283.622565324615
Esferas_BT474_dia_4_well_2_100X_2_blob_2,11709.9812,475.3649,0.6512,0.9096,0.9286,no,4,128.02325000000002,340.01498998687765
Esferas_BT474_dia_4_well_2_100X_2_blob_4,2923.2263,236.3379,0.6577,0.9111,0.9321,no,4,65.2925,45.10465995838747
Esferas_BT474_dia_4_well_2_100X_2_blob_5,887.4904,116.7961,0.8176,0.6862,0.9473,no,4,36.26555,7.728840143333629
Esferas_BT474_dia_4_well_2_100X_2_blob_6,13225.13,570.1039,0.5113,0.6756,0.848,no,4,151.5225,563.7192968628324
Esferas_BT474_dia_4_well_2_100X_2_blob_10,838.57,114.3118,0.8064,0.693,0.9405,no,4,34.59775,6.710812246640647
Esferas_BT474_dia_4_well_2_100X_2_blob_16,198.4508,53.114,0.884,0.9518,0.9307,no,4,16.51905,0.7304436584409578
Esferas_BT474_dia_4_well_2_100X_2_blob_20,2476.0198,212.6207,0.6883,0.5443,0.9083,no,4,60.71995,36.27652977876232
Esferas_BT474_dia_4_well_2_100X_2_blob_21,1886.2055,201.6146,0.5831,0.5095,0.9006,no,4,54.55565,26.311809939941277
Esferas_BT474_dia_4_well_2_100X_2_blob_24,323.9825,69.6797,0.8385,0.8494,0.936,no,4,21.7138,1.658971861667677
Esferas_BT474_dia_4_well_2_100X_2_blob_25,764.2663,103.5788,0.8952,0.7575,0.9698,no,4,31.1246,4.885880674292988
Esferas_BT474_dia_4_well_2_100X_2_blob_26,914.7197,133.8281,0.6418,0.5312,0.8888,no,4,36.6442,7.9734679757120785
Esferas_BT474_dia_4_well_2_100X_2_blob_27,820.5709,108.3143,0.8789,0.7759999999999999,0.9611,no,4,32.52265,5.574286626066301
Esferas_BT474_dia_4_well_2_100X_2_blob_28,217.8344,55.53,0.8877,0.8798,0.9319,no,4,17.5336,0.8734635848492065
Esferas_BT474_dia_4_well_2_100X_2_blob_29,703.3465,106.3245,0.7818,0.6859999999999999,0.9315,no,4,32.7929,5.714404694142599
Esferas_BT474_dia_4_well_2_100X_2_blob_31,1245.1633,133.595,0.8767,0.7749,0.9656,no,4,41.1336,11.277729698825285
